Time (s),$ T_{tr} $ (nexaFoam)_Temp,$ T_{vib} $ (nexaFoam)_Temp
7.899e-05,4973.01,4973.01
7.9e-05,4973.01,4973.01
7.901e-05,4973.01,4973.01
7.902e-05,4973.01,4973.01
7.903e-05,4973.01,4973.01
7.904e-05,4973.01,4973.01
7.905e-05,4973.01,4973.01
7.906e-05,4973.01,4973.01
7.907e-05,4973.01,4973.01
7.908e-05,4973.01,4973.01
7.909e-05,4973.01,4973.01
7.91e-05,4973.01,4973.01
7.911e-05,4973.01,4973.01
7.912e-05,4973.01,4973.01
7.913e-05,4973.01,4973.01
7.914e-05,4973.01,4973.01
7.915e-05,4973.01,4973.01
7.916e-05,4973.01,4973.01
7.917e-05,4973.01,4973.01
7.918e-05,4973.01,4973.01
7.919e-05,4973.01,4973.01
7.92e-05,4973.01,4973.01
7.921e-05,4973.01,4973.01
7.922e-05,4973.01,4973.01
7.923e-05,4973.01,4973.01
7.924e-05,4973.01,4973.01
7.925e-05,4973.01,4973.01
7.926e-05,4973.01,4973.01
7.927e-05,4973.01,4973.01
7.928e-05,4973.01,4973.01
7.929e-05,4973.01,4973.01
7.93e-05,4973.01,4973.01
7.931e-05,4973.01,4973.01
7.932e-05,4973.01,4973.01
7.933e-05,4973.01,4973.01
7.934e-05,4973.01,4973.01
7.935e-05,4973.01,4973.01
7.936e-05,4973.01,4973.01
7.937e-05,4973.01,4973.01
7.938e-05,4973.01,4973.01
7.939e-05,4973.01,4973.01
7.94e-05,4973.01,4973.01
7.941e-05,4973.01,4973.01
7.942e-05,4973.01,4973.01
7.943e-05,4973.01,4973.01
7.944e-05,4973.01,4973.01
7.945e-05,4973.01,4973.01
7.946e-05,4973.01,4973.01
7.947e-05,4973.01,4973.01
7.948e-05,4973.01,4973.01
7.949e-05,4973.01,4973.01
7.95e-05,4973.01,4973.01
7.951e-05,4973.01,4973.01
7.952e-05,4973.01,4973.01
7.953e-05,4973.01,4973.01
7.954e-05,4973.01,4973.01
7.955e-05,4973.01,4973.01
7.956e-05,4973.01,4973.01
7.957e-05,4973.01,4973.01
7.958e-05,4973.01,4973.01
7.959e-05,4973.01,4973.01
7.96e-05,4973.01,4973.01
7.961e-05,4973.01,4973.01
7.962e-05,4973.01,4973.01
7.963e-05,4973.01,4973.01
7.964e-05,4973.01,4973.01
7.965e-05,4973.01,4973.01
7.966e-05,4973.01,4973.01
7.967e-05,4973.01,4973.01
7.968e-05,4973.01,4973.01
7.969e-05,4973.01,4973.01
7.97e-05,4973.01,4973.01
7.971e-05,4973.01,4973.01
7.972e-05,4973.01,4973.01
7.973e-05,4973.01,4973.01
7.974e-05,4973.01,4973.01
7.975e-05,4973.01,4973.01
7.976e-05,4973.01,4973.01
7.977e-05,4973.01,4973.01
7.978e-05,4973.01,4973.01
7.979e-05,4973.01,4973.01
7.98e-05,4973.01,4973.01
7.981e-05,4973.01,4973.01
7.982e-05,4973.01,4973.01
7.983e-05,4973.01,4973.01
7.984e-05,4973.01,4973.01
7.985e-05,4973.01,4973.01
7.986e-05,4973.01,4973.01
7.987e-05,4973.01,4973.01
7.988e-05,4973.01,4973.01
7.989e-05,4973.01,4973.01
7.99e-05,4973.01,4973.01
7.991e-05,4973.01,4973.01
7.992e-05,4973.01,4973.01
7.993e-05,4973.01,4973.01
7.994e-05,4973.01,4973.01
7.995e-05,4973.01,4973.01
7.996e-05,4973.01,4973.01
7.997e-05,4973.01,4973.01
7.998e-05,4973.01,4973.01
7.999e-05,4973.01,4973.01
8e-05,4973.01,4973.01
8.001e-05,4973.01,4973.01
8.002e-05,4973.01,4973.01
8.003e-05,4973.01,4973.01
8.004e-05,4973.01,4973.01
8.005e-05,4973.01,4973.01
8.006e-05,4973.01,4973.01
8.007e-05,4973.01,4973.01
8.008e-05,4973.01,4973.01
8.009e-05,4973.01,4973.01
8.01e-05,4973.01,4973.01
8.011e-05,4973.01,4973.01
8.012e-05,4973.01,4973.01
8.013e-05,4973.01,4973.01
8.014e-05,4973.01,4973.01
8.015e-05,4973.01,4973.01
8.016e-05,4973.01,4973.01
8.017e-05,4973.01,4973.01
8.018e-05,4973.01,4973.01
8.019e-05,4973.01,4973.01
8.02e-05,4973.01,4973.01
8.021e-05,4973.01,4973.01
8.022e-05,4973.01,4973.01
8.023e-05,4973.01,4973.01
8.024e-05,4973.01,4973.01
8.025e-05,4973.01,4973.01
8.026e-05,4973.01,4973.01
8.027e-05,4973.01,4973.01
8.028e-05,4973.01,4973.01
8.029e-05,4973.01,4973.01
8.03e-05,4973.01,4973.01
8.031e-05,4973.01,4973.01
8.032e-05,4973.01,4973.01
8.033e-05,4973.01,4973.01
8.034e-05,4973.01,4973.01
8.035e-05,4973.01,4973.01
8.036e-05,4973.01,4973.01
8.037e-05,4973.01,4973.01
8.038e-05,4973.01,4973.01
8.039e-05,4973.01,4973.01
8.04e-05,4973.01,4973.01
8.041e-05,4973.01,4973.01
8.042e-05,4973.01,4973.01
8.043e-05,4973.01,4973.01
8.044e-05,4973.01,4973.01
8.045e-05,4973.01,4973.01
8.046e-05,4973.01,4973.01
8.047e-05,4973.01,4973.01
8.048e-05,4973.01,4973.01
8.049e-05,4973.01,4973.01
8.05e-05,4973.01,4973.01
8.051e-05,4973.01,4973.01
8.052e-05,4973.01,4973.01
8.053e-05,4973.01,4973.01
8.054e-05,4973.01,4973.01
8.055e-05,4973.01,4973.01
8.056e-05,4973.01,4973.01
8.057e-05,4973.01,4973.01
8.058e-05,4973.01,4973.01
8.059e-05,4973.01,4973.01
8.06e-05,4973.01,4973.01
8.061e-05,4973.01,4973.01
8.062e-05,4973.01,4973.01
8.063e-05,4973.01,4973.01
8.064e-05,4973.01,4973.01
8.065e-05,4973.01,4973.01
8.066e-05,4973.01,4973.01
8.067e-05,4973.01,4973.01
8.068e-05,4973.01,4973.01
8.069e-05,4973.01,4973.01
8.07e-05,4973.01,4973.01
8.071e-05,4973.01,4973.01
8.072e-05,4973.01,4973.01
8.073e-05,4973.01,4973.01
8.074e-05,4973.01,4973.01
8.075e-05,4973.01,4973.01
8.076e-05,4973.01,4973.01
8.077e-05,4973.01,4973.01
8.078e-05,4973.01,4973.01
8.079e-05,4973.01,4973.01
8.08e-05,4973.01,4973.01
8.081e-05,4973.01,4973.01
8.082e-05,4973.01,4973.01
8.083e-05,4973.01,4973.01
8.084e-05,4973.01,4973.01
8.085e-05,4973.01,4973.01
8.086e-05,4973.01,4973.01
8.087e-05,4973.01,4973.01
8.088e-05,4973.01,4973.01
8.089e-05,4973.01,4973.01
8.09e-05,4973.01,4973.01
8.091e-05,4973.01,4973.01
8.092e-05,4973.01,4973.01
8.093e-05,4973.01,4973.01
8.094e-05,4973.01,4973.01
8.095e-05,4973.01,4973.01
8.096e-05,4973.01,4973.01
8.097e-05,4973.01,4973.01
8.098e-05,4973.01,4973.01
8.099e-05,4973.01,4973.01
8.1e-05,4973.01,4973.01
8.101e-05,4973.01,4973.01
8.102e-05,4973.01,4973.01
8.103e-05,4973.01,4973.01
8.104e-05,4973.01,4973.01
8.105e-05,4973.01,4973.01
8.106e-05,4973.01,4973.01
8.107e-05,4973.01,4973.01
8.108e-05,4973.01,4973.01
8.109e-05,4973.01,4973.01
8.11e-05,4973.01,4973.01
8.111e-05,4973.01,4973.01
8.112e-05,4973.01,4973.01
8.113e-05,4973.01,4973.01
8.114e-05,4973.01,4973.01
8.115e-05,4973.01,4973.01
8.116e-05,4973.01,4973.01
8.117e-05,4973.01,4973.01
8.118e-05,4973.01,4973.01
8.119e-05,4973.01,4973.01
8.12e-05,4973.01,4973.01
8.121e-05,4973.01,4973.01
8.122e-05,4973.01,4973.01
8.123e-05,4973.01,4973.01
8.124e-05,4973.01,4973.01
8.125e-05,4973.01,4973.01
8.126e-05,4973.01,4973.01
8.127e-05,4973.01,4973.01
8.128e-05,4973.01,4973.01
8.129e-05,4973.01,4973.01
8.13e-05,4973.01,4973.01
8.131e-05,4973.01,4973.01
8.132e-05,4973.01,4973.01
8.133e-05,4973.01,4973.01
8.134e-05,4973.01,4973.01
8.135e-05,4973.01,4973.01
8.136e-05,4973.01,4973.01
8.137e-05,4973.01,4973.01
8.138e-05,4973.01,4973.01
8.139e-05,4973.01,4973.01
8.14e-05,4973.01,4973.01
8.141e-05,4973.01,4973.01
8.142e-05,4973.01,4973.01
8.143e-05,4973.01,4973.01
8.144e-05,4973.01,4973.01
8.145e-05,4973.01,4973.01
8.146e-05,4973.01,4973.01
8.147e-05,4973.01,4973.01
8.148e-05,4973.01,4973.01
8.149e-05,4973.01,4973.01
8.15e-05,4973.01,4973.01
8.151e-05,4973.01,4973.01
8.152e-05,4973.01,4973.01
8.153e-05,4973.01,4973.01
8.154e-05,4973.01,4973.01
8.155e-05,4973.01,4973.01
8.156e-05,4973.01,4973.01
8.157e-05,4973.01,4973.01
8.158e-05,4973.01,4973.01
8.159e-05,4973.01,4973.01
8.16e-05,4973.01,4973.01
8.161e-05,4973.01,4973.01
8.162e-05,4973.01,4973.01
8.163e-05,4973.01,4973.01
8.164e-05,4973.01,4973.01
8.165e-05,4973.01,4973.01
8.166e-05,4973.01,4973.01
8.167e-05,4973.01,4973.01
8.168e-05,4973.01,4973.01
8.169e-05,4973.01,4973.01
8.17e-05,4973.01,4973.01
8.171e-05,4973.01,4973.01
8.172e-05,4973.01,4973.01
8.173e-05,4973.01,4973.01
8.174e-05,4973.01,4973.01
8.175e-05,4973.01,4973.01
8.176e-05,4973.01,4973.01
8.177e-05,4973.01,4973.01
8.178e-05,4973.01,4973.01
8.179e-05,4973.01,4973.01
8.18e-05,4973.01,4973.01
8.181e-05,4973.01,4973.01
8.182e-05,4973.01,4973.01
8.183e-05,4973.01,4973.01
8.184e-05,4973.01,4973.01
8.185e-05,4973.01,4973.01
8.186e-05,4973.01,4973.01
8.187e-05,4973.01,4973.01
8.188e-05,4973.01,4973.01
8.189e-05,4973.01,4973.01
8.19e-05,4973.01,4973.01
8.191e-05,4973.01,4973.01
8.192e-05,4973.01,4973.01
8.193e-05,4973.01,4973.01
8.194e-05,4973.01,4973.01
8.195e-05,4973.01,4973.01
8.196e-05,4973.01,4973.01
8.197e-05,4973.01,4973.01
8.198e-05,4973.01,4973.01
8.199e-05,4973.01,4973.01
8.2e-05,4973.01,4973.01
8.201e-05,4973.01,4973.01
8.202e-05,4973.01,4973.01
8.203e-05,4973.01,4973.01
8.204e-05,4973.01,4973.01
8.205e-05,4973.01,4973.01
8.206e-05,4973.01,4973.01
8.207e-05,4973.01,4973.01
8.208e-05,4973.01,4973.01
8.209e-05,4973.01,4973.01
8.21e-05,4973.01,4973.01
8.211e-05,4973.01,4973.01
8.212e-05,4973.01,4973.01
8.213e-05,4973.01,4973.01
8.214e-05,4973.01,4973.01
8.215e-05,4973.01,4973.01
8.216e-05,4973.01,4973.01
8.217e-05,4973.01,4973.01
8.218e-05,4973.01,4973.01
8.219e-05,4973.01,4973.01
8.22e-05,4973.01,4973.01
8.221e-05,4973.01,4973.01
8.222e-05,4973.01,4973.01
8.223e-05,4973.01,4973.01
8.224e-05,4973.01,4973.01
8.225e-05,4973.01,4973.01
8.226e-05,4973.01,4973.01
8.227e-05,4973.01,4973.01
8.228e-05,4973.01,4973.01
8.229e-05,4973.01,4973.01
8.23e-05,4973.01,4973.01
8.231e-05,4973.01,4973.01
8.232e-05,4973.01,4973.01
8.233e-05,4973.01,4973.01
8.234e-05,4973.01,4973.01
8.235e-05,4973.01,4973.01
8.236e-05,4973.01,4973.01
8.237e-05,4973.01,4973.01
8.238e-05,4973.01,4973.01
8.239e-05,4973.01,4973.01
8.24e-05,4973.01,4973.01
8.241e-05,4973.01,4973.01
8.242e-05,4973.01,4973.01
8.243e-05,4973.01,4973.01
8.244e-05,4973.01,4973.01
8.245e-05,4973.01,4973.01
8.246e-05,4973.01,4973.01
8.247e-05,4973.01,4973.01
8.248e-05,4973.01,4973.01
8.249e-05,4973.01,4973.01
8.25e-05,4973.01,4973.01
8.251e-05,4973.01,4973.01
8.252e-05,4973.01,4973.01
8.253e-05,4973.01,4973.01
8.254e-05,4973.01,4973.01
8.255e-05,4973.01,4973.01
8.256e-05,4973.01,4973.01
8.257e-05,4973.01,4973.01
8.258e-05,4973.01,4973.01
8.259e-05,4973.01,4973.01
8.26e-05,4973.01,4973.01
8.261e-05,4973.01,4973.01
8.262e-05,4973.01,4973.01
8.263e-05,4973.01,4973.01
8.264e-05,4973.01,4973.01
8.265e-05,4973.01,4973.01
8.266e-05,4973.01,4973.01
8.267e-05,4973.01,4973.01
8.268e-05,4973.01,4973.01
8.269e-05,4973.01,4973.01
8.27e-05,4973.01,4973.01
8.271e-05,4973.01,4973.01
8.272e-05,4973.01,4973.01
8.273e-05,4973.01,4973.01
8.274e-05,4973.01,4973.01
8.275e-05,4973.01,4973.01
8.276e-05,4973.01,4973.01
8.277e-05,4973.01,4973.01
8.278e-05,4973.01,4973.01
8.279e-05,4973.01,4973.01
8.28e-05,4973.01,4973.01
8.281e-05,4973.01,4973.01
8.282e-05,4973.01,4973.01
8.283e-05,4973.01,4973.01
8.284e-05,4973.01,4973.01
8.285e-05,4973.01,4973.01
8.286e-05,4973.01,4973.01
8.287e-05,4973.01,4973.01
8.288e-05,4973.01,4973.01
8.289e-05,4973.01,4973.01
8.29e-05,4973.01,4973.01
8.291e-05,4973.01,4973.01
8.292e-05,4973.01,4973.01
8.293e-05,4973.01,4973.01
8.294e-05,4973.01,4973.01
8.295e-05,4973.01,4973.01
8.296e-05,4973.01,4973.01
8.297e-05,4973.01,4973.01
8.298e-05,4973.01,4973.01
8.299e-05,4973.01,4973.01
8.3e-05,4973.01,4973.01
8.301e-05,4973.01,4973.01
8.302e-05,4973.01,4973.01
8.303e-05,4973.01,4973.01
8.304e-05,4973.01,4973.01
8.305e-05,4973.01,4973.01
8.306e-05,4973.01,4973.01
8.307e-05,4973.01,4973.01
8.308e-05,4973.01,4973.01
8.309e-05,4973.01,4973.01
8.31e-05,4973.01,4973.01
8.311e-05,4973.01,4973.01
8.312e-05,4973.01,4973.01
8.313e-05,4973.01,4973.01
8.314e-05,4973.01,4973.01
8.315e-05,4973.01,4973.01
8.316e-05,4973.01,4973.01
8.317e-05,4973.01,4973.01
8.318e-05,4973.01,4973.01
8.319e-05,4973.01,4973.01
8.32e-05,4973.01,4973.01
8.321e-05,4973.01,4973.01
8.322e-05,4973.01,4973.01
8.323e-05,4973.01,4973.01
8.324e-05,4973.01,4973.01
8.325e-05,4973.01,4973.01
8.326e-05,4973.01,4973.01
8.327e-05,4973.01,4973.01
8.328e-05,4973.01,4973.01
8.329e-05,4973.01,4973.01
8.33e-05,4973.01,4973.01
8.331e-05,4973.01,4973.01
8.332e-05,4973.01,4973.01
8.333e-05,4973.01,4973.01
8.334e-05,4973.01,4973.01
8.335e-05,4973.01,4973.01
8.336e-05,4973.01,4973.01
8.337e-05,4973.01,4973.01
8.338e-05,4973.01,4973.01
8.339e-05,4973.01,4973.01
8.34e-05,4973.01,4973.01
8.341e-05,4973.01,4973.01
8.342e-05,4973.01,4973.01
8.343e-05,4973.01,4973.01
8.344e-05,4973.01,4973.01
8.345e-05,4973.01,4973.01
8.346e-05,4973.01,4973.01
8.347e-05,4973.01,4973.01
8.348e-05,4973.01,4973.01
8.349e-05,4973.01,4973.01
8.35e-05,4973.01,4973.01
8.351e-05,4973.01,4973.01
8.352e-05,4973.01,4973.01
8.353e-05,4973.01,4973.01
8.354e-05,4973.01,4973.01
8.355e-05,4973.01,4973.01
8.356e-05,4973.01,4973.01
8.357e-05,4973.01,4973.01
8.358e-05,4973.01,4973.01
8.359e-05,4973.01,4973.01
8.36e-05,4973.01,4973.01
8.361e-05,4973.01,4973.01
8.362e-05,4973.01,4973.01
8.363e-05,4973.01,4973.01
8.364e-05,4973.01,4973.01
8.365e-05,4973.01,4973.01
8.366e-05,4973.01,4973.01
8.367e-05,4973.01,4973.01
8.368e-05,4973.01,4973.01
8.369e-05,4973.01,4973.01
8.37e-05,4973.01,4973.01
8.371e-05,4973.01,4973.01
8.372e-05,4973.01,4973.01
8.373e-05,4973.01,4973.01
8.374e-05,4973.01,4973.01
8.375e-05,4973.01,4973.01
8.376e-05,4973.01,4973.01
8.377e-05,4973.01,4973.01
8.378e-05,4973.01,4973.01
8.379e-05,4973.01,4973.01
8.38e-05,4973.01,4973.01
8.381e-05,4973.01,4973.01
8.382e-05,4973.01,4973.01
8.383e-05,4973.01,4973.01
8.384e-05,4973.01,4973.01
8.385e-05,4973.01,4973.01
8.386e-05,4973.01,4973.01
8.387e-05,4973.01,4973.01
8.388e-05,4973.01,4973.01
8.389e-05,4973.01,4973.01
8.39e-05,4973.01,4973.01
8.391e-05,4973.01,4973.01
8.392e-05,4973.01,4973.01
8.393e-05,4973.01,4973.01
8.394e-05,4973.01,4973.01
8.395e-05,4973.01,4973.01
8.396e-05,4973.01,4973.01
8.397e-05,4973.01,4973.01
8.398e-05,4973.01,4973.01
8.399e-05,4973.01,4973.01
8.4e-05,4973.01,4973.01
8.401e-05,4973.01,4973.01
8.402e-05,4973.01,4973.01
8.403e-05,4973.01,4973.01
8.404e-05,4973.01,4973.01
8.405e-05,4973.01,4973.01
8.406e-05,4973.01,4973.01
8.407e-05,4973.01,4973.01
8.408e-05,4973.01,4973.01
8.409e-05,4973.01,4973.01
8.41e-05,4973.01,4973.01
8.411e-05,4973.01,4973.01
8.412e-05,4973.01,4973.01
8.413e-05,4973.01,4973.01
8.414e-05,4973.01,4973.01
8.415e-05,4973.01,4973.01
8.416e-05,4973.01,4973.01
8.417e-05,4973.01,4973.01
8.418e-05,4973.01,4973.01
8.419e-05,4973.01,4973.01
8.42e-05,4973.01,4973.01
8.421e-05,4973.01,4973.01
8.422e-05,4973.01,4973.01
8.423e-05,4973.01,4973.01
8.424e-05,4973.01,4973.01
8.425e-05,4973.01,4973.01
8.426e-05,4973.01,4973.01
8.427e-05,4973.01,4973.01
8.428e-05,4973.01,4973.01
8.429e-05,4973.01,4973.01
8.43e-05,4973.01,4973.01
8.431e-05,4973.01,4973.01
8.432e-05,4973.01,4973.01
8.433e-05,4973.01,4973.01
8.434e-05,4973.01,4973.01
8.435e-05,4973.01,4973.01
8.436e-05,4973.01,4973.01
8.437e-05,4973.01,4973.01
8.438e-05,4973.01,4973.01
8.439e-05,4973.01,4973.01
8.44e-05,4973.01,4973.01
8.441e-05,4973.01,4973.01
8.442e-05,4973.01,4973.01
8.443e-05,4973.01,4973.01
8.444e-05,4973.01,4973.01
8.445e-05,4973.01,4973.01
8.446e-05,4973.01,4973.01
8.447e-05,4973.01,4973.01
8.448e-05,4973.01,4973.01
8.449e-05,4973.01,4973.01
8.45e-05,4973.01,4973.01
8.451e-05,4973.01,4973.01
8.452e-05,4973.01,4973.01
8.453e-05,4973.01,4973.01
8.454e-05,4973.01,4973.01
8.455e-05,4973.01,4973.01
8.456e-05,4973.01,4973.01
8.457e-05,4973.01,4973.01
8.458e-05,4973.01,4973.01
8.459e-05,4973.01,4973.01
8.46e-05,4973.01,4973.01
8.461e-05,4973.01,4973.01
8.462e-05,4973.01,4973.01
8.463e-05,4973.01,4973.01
8.464e-05,4973.01,4973.01
8.465e-05,4973.01,4973.01
8.466e-05,4973.01,4973.01
8.467e-05,4973.01,4973.01
8.468e-05,4973.01,4973.01
8.469e-05,4973.01,4973.01
8.47e-05,4973.01,4973.01
8.471e-05,4973.01,4973.01
8.472e-05,4973.01,4973.01
8.473e-05,4973.01,4973.01
8.474e-05,4973.01,4973.01
8.475e-05,4973.01,4973.01
8.476e-05,4973.01,4973.01
8.477e-05,4973.01,4973.01
8.478e-05,4973.01,4973.01
8.479e-05,4973.01,4973.01
8.48e-05,4973.01,4973.01
8.481e-05,4973.01,4973.01
8.482e-05,4973.01,4973.01
8.483e-05,4973.01,4973.01
8.484e-05,4973.01,4973.01
8.485e-05,4973.01,4973.01
8.486e-05,4973.01,4973.01
8.487e-05,4973.01,4973.01
8.488e-05,4973.01,4973.01
8.489e-05,4973.01,4973.01
8.49e-05,4973.01,4973.01
8.491e-05,4973.01,4973.01
8.492e-05,4973.01,4973.01
8.493e-05,4973.01,4973.01
8.494e-05,4973.01,4973.01
8.495e-05,4973.01,4973.01
8.496e-05,4973.01,4973.01
8.497e-05,4973.01,4973.01
8.498e-05,4973.01,4973.01
8.499e-05,4973.01,4973.01
8.5e-05,4973.01,4973.01
8.501e-05,4973.01,4973.01
8.502e-05,4973.01,4973.01
8.503e-05,4973.01,4973.01
8.504e-05,4973.01,4973.01
8.505e-05,4973.01,4973.01
8.506e-05,4973.01,4973.01
8.507e-05,4973.01,4973.01
8.508e-05,4973.01,4973.01
8.509e-05,4973.01,4973.01
8.51e-05,4973.01,4973.01
8.511e-05,4973.01,4973.01
8.512e-05,4973.01,4973.01
8.513e-05,4973.01,4973.01
8.514e-05,4973.01,4973.01
8.515e-05,4973.01,4973.01
8.516e-05,4973.01,4973.01
8.517e-05,4973.01,4973.01
8.518e-05,4973.01,4973.01
8.519e-05,4973.01,4973.01
8.52e-05,4973.01,4973.01
8.521e-05,4973.01,4973.01
8.522e-05,4973.01,4973.01
8.523e-05,4973.01,4973.01
8.524e-05,4973.01,4973.01
8.525e-05,4973.01,4973.01
8.526e-05,4973.01,4973.01
8.527e-05,4973.01,4973.01
8.528e-05,4973.01,4973.01
8.529e-05,4973.01,4973.01
8.53e-05,4973.01,4973.01
8.531e-05,4973.01,4973.01
8.532e-05,4973.01,4973.01
8.533e-05,4973.01,4973.01
8.534e-05,4973.01,4973.01
8.535e-05,4973.01,4973.01
8.536e-05,4973.01,4973.01
8.537e-05,4973.01,4973.01
8.538e-05,4973.01,4973.01
8.539e-05,4973.01,4973.01
8.54e-05,4973.01,4973.01
8.541e-05,4973.01,4973.01
8.542e-05,4973.01,4973.01
8.543e-05,4973.01,4973.01
8.544e-05,4973.01,4973.01
8.545e-05,4973.01,4973.01
8.546e-05,4973.01,4973.01
8.547e-05,4973.01,4973.01
8.548e-05,4973.01,4973.01
8.549e-05,4973.01,4973.01
8.55e-05,4973.01,4973.01
8.551e-05,4973.01,4973.01
8.552e-05,4973.01,4973.01
8.553e-05,4973.01,4973.01
8.554e-05,4973.01,4973.01
8.555e-05,4973.01,4973.01
8.556e-05,4973.01,4973.01
8.557e-05,4973.01,4973.01
8.558e-05,4973.01,4973.01
8.559e-05,4973.01,4973.01
8.56e-05,4973.01,4973.01
8.561e-05,4973.01,4973.01
8.562e-05,4973.01,4973.01
8.563e-05,4973.01,4973.01
8.564e-05,4973.01,4973.01
8.565e-05,4973.01,4973.01
8.566e-05,4973.01,4973.01
8.567e-05,4973.01,4973.01
8.568e-05,4973.01,4973.01
8.569e-05,4973.01,4973.01
8.57e-05,4973.01,4973.01
8.571e-05,4973.01,4973.01
8.572e-05,4973.01,4973.01
8.573e-05,4973.01,4973.01
8.574e-05,4973.01,4973.01
8.575e-05,4973.01,4973.01
8.576e-05,4973.01,4973.01
8.577e-05,4973.01,4973.01
8.578e-05,4973.01,4973.01
8.579e-05,4973.01,4973.01
8.58e-05,4973.01,4973.01
8.581e-05,4973.01,4973.01
8.582e-05,4973.01,4973.01
8.583e-05,4973.01,4973.01
8.584e-05,4973.01,4973.01
8.585e-05,4973.01,4973.01
8.586e-05,4973.01,4973.01
8.587e-05,4973.01,4973.01
8.588e-05,4973.01,4973.01
8.589e-05,4973.01,4973.01
8.59e-05,4973.01,4973.01
8.591e-05,4973.01,4973.01
8.592e-05,4973.01,4973.01
8.593e-05,4973.01,4973.01
8.594e-05,4973.01,4973.01
8.595e-05,4973.01,4973.01
8.596e-05,4973.01,4973.01
8.597e-05,4973.01,4973.01
8.598e-05,4973.01,4973.01
8.599e-05,4973.01,4973.01
8.6e-05,4973.01,4973.01
8.601e-05,4973.01,4973.01
8.602e-05,4973.01,4973.01
8.603e-05,4973.01,4973.01
8.604e-05,4973.01,4973.01
8.605e-05,4973.01,4973.01
8.606e-05,4973.01,4973.01
8.607e-05,4973.01,4973.01
8.608e-05,4973.01,4973.01
8.609e-05,4973.01,4973.01
8.61e-05,4973.01,4973.01
8.611e-05,4973.01,4973.01
8.612e-05,4973.01,4973.01
8.613e-05,4973.01,4973.01
8.614e-05,4973.01,4973.01
8.615e-05,4973.01,4973.01
8.616e-05,4973.01,4973.01
8.617e-05,4973.01,4973.01
8.618e-05,4973.01,4973.01
8.619e-05,4973.01,4973.01
8.62e-05,4973.01,4973.01
8.621e-05,4973.01,4973.01
8.622e-05,4973.01,4973.01
8.623e-05,4973.01,4973.01
8.624e-05,4973.01,4973.01
8.625e-05,4973.01,4973.01
8.626e-05,4973.01,4973.01
8.627e-05,4973.01,4973.01
8.628e-05,4973.01,4973.01
8.629e-05,4973.01,4973.01
8.63e-05,4973.01,4973.01
8.631e-05,4973.01,4973.01
8.632e-05,4973.01,4973.01
8.633e-05,4973.01,4973.01
8.634e-05,4973.01,4973.01
8.635e-05,4973.01,4973.01
8.636e-05,4973.01,4973.01
8.637e-05,4973.01,4973.01
8.638e-05,4973.01,4973.01
8.639e-05,4973.01,4973.01
8.64e-05,4973.01,4973.01
8.641e-05,4973.01,4973.01
8.642e-05,4973.01,4973.01
8.643e-05,4973.01,4973.01
8.644e-05,4973.01,4973.01
8.645e-05,4973.01,4973.01
8.646e-05,4973.01,4973.01
8.647e-05,4973.01,4973.01
8.648e-05,4973.01,4973.01
8.649e-05,4973.01,4973.01
8.65e-05,4973.01,4973.01
8.651e-05,4973.01,4973.01
8.652e-05,4973.01,4973.01
8.653e-05,4973.01,4973.01
8.654e-05,4973.01,4973.01
8.655e-05,4973.01,4973.01
8.656e-05,4973.01,4973.01
8.657e-05,4973.01,4973.01
8.658e-05,4973.01,4973.01
8.659e-05,4973.01,4973.01
8.66e-05,4973.01,4973.01
8.661e-05,4973.01,4973.01
8.662e-05,4973.01,4973.01
8.663e-05,4973.01,4973.01
8.664e-05,4973.01,4973.01
8.665e-05,4973.01,4973.01
8.666e-05,4973.01,4973.01
8.667e-05,4973.01,4973.01
8.668e-05,4973.01,4973.01
8.669e-05,4973.01,4973.01
8.67e-05,4973.01,4973.01
8.671e-05,4973.01,4973.01
8.672e-05,4973.01,4973.01
8.673e-05,4973.01,4973.01
8.674e-05,4973.01,4973.01
8.675e-05,4973.01,4973.01
8.676e-05,4973.01,4973.01
8.677e-05,4973.01,4973.01
8.678e-05,4973.01,4973.01
8.679e-05,4973.01,4973.01
8.68e-05,4973.01,4973.01
8.681e-05,4973.01,4973.01
8.682e-05,4973.01,4973.01
8.683e-05,4973.01,4973.01
8.684e-05,4973.01,4973.01
8.685e-05,4973.01,4973.01
8.686e-05,4973.01,4973.01
8.687e-05,4973.01,4973.01
8.688e-05,4973.01,4973.01
8.689e-05,4973.01,4973.01
8.69e-05,4973.01,4973.01
8.691e-05,4973.01,4973.01
8.692e-05,4973.01,4973.01
8.693e-05,4973.01,4973.01
8.694e-05,4973.01,4973.01
8.695e-05,4973.01,4973.01
8.696e-05,4973.01,4973.01
8.697e-05,4973.01,4973.01
8.698e-05,4973.01,4973.01
8.699e-05,4973.01,4973.01
8.7e-05,4973.01,4973.01
8.701e-05,4973.01,4973.01
8.702e-05,4973.01,4973.01
8.703e-05,4973.01,4973.01
8.704e-05,4973.01,4973.01
8.705e-05,4973.01,4973.01
8.706e-05,4973.01,4973.01
8.707e-05,4973.01,4973.01
8.708e-05,4973.01,4973.01
8.709e-05,4973.01,4973.01
8.71e-05,4973.01,4973.01
8.711e-05,4973.01,4973.01
8.712e-05,4973.01,4973.01
8.713e-05,4973.01,4973.01
8.714e-05,4973.01,4973.01
8.715e-05,4973.01,4973.01
8.716e-05,4973.01,4973.01
8.717e-05,4973.01,4973.01
8.718e-05,4973.01,4973.01
