Time (s),$ T_{tr} $ (nexaFoam)_Temp,"$ T_{vib, N_2} $ (nexaFoam)_Temp"
2.745e-05,11904.9,11809.3
2.746e-05,11904.4,11808.8
2.747e-05,11903.9,11808.3
2.748e-05,11903.3,11807.7
2.749e-05,11902.8,11807.2
2.75e-05,11902.2,11806.7
2.751e-05,11901.7,11806.2
2.752e-05,11901.2,11805.7
2.753e-05,11900.6,11805.1
2.754e-05,11900.1,11804.6
2.755e-05,11899.5,11804.1
2.756e-05,11899.0,11803.6
2.757e-05,11898.5,11803.1
2.758e-05,11897.9,11802.5
2.759e-05,11897.4,11802.0
2.76e-05,11896.8,11801.5
2.761e-05,11896.3,11801.0
2.762e-05,11895.8,11800.5
2.763e-05,11895.2,11799.9
2.764e-05,11894.7,11799.4
2.765e-05,11894.2,11798.9
2.766e-05,11893.6,11798.4
2.767e-05,11893.1,11797.9
2.768e-05,11892.5,11797.4
2.769e-05,11892.0,11796.8
2.77e-05,11891.5,11796.3
2.771e-05,11890.9,11795.8
2.772e-05,11890.4,11795.3
2.773e-05,11889.9,11794.8
2.774e-05,11889.3,11794.3
2.775e-05,11888.8,11793.7
2.776e-05,11888.3,11793.2
2.777e-05,11887.7,11792.7
2.778e-05,11887.2,11792.2
2.779e-05,11886.7,11791.7
2.78e-05,11886.1,11791.2
2.781e-05,11885.6,11790.7
2.782e-05,11885.1,11790.1
2.783e-05,11884.5,11789.6
2.784e-05,11884.0,11789.1
2.785e-05,11883.5,11788.6
2.786e-05,11882.9,11788.1
2.787e-05,11882.4,11787.6
2.788e-05,11881.9,11787.1
2.789e-05,11881.3,11786.6
2.79e-05,11880.8,11786.0
2.791e-05,11880.3,11785.5
2.792e-05,11879.7,11785.0
2.793e-05,11879.2,11784.5
2.794e-05,11878.7,11784.0
2.795e-05,11878.2,11783.5
2.796e-05,11877.6,11783.0
2.797e-05,11877.1,11782.5
2.798e-05,11876.6,11782.0
2.799e-05,11876.0,11781.4
2.8e-05,11875.5,11780.9
2.801e-05,11875.0,11780.4
2.802e-05,11874.5,11779.9
2.803e-05,11873.9,11779.4
2.804e-05,11873.4,11778.9
2.805e-05,11872.9,11778.4
2.806e-05,11872.3,11777.9
2.807e-05,11871.8,11777.4
2.808e-05,11871.3,11776.9
2.809e-05,11870.8,11776.4
2.81e-05,11870.2,11775.8
2.811e-05,11869.7,11775.3
2.812e-05,11869.2,11774.8
2.813e-05,11868.7,11774.3
2.814e-05,11868.1,11773.8
2.815e-05,11867.6,11773.3
2.816e-05,11867.1,11772.8
2.817e-05,11866.6,11772.3
2.818e-05,11866.0,11771.8
2.819e-05,11865.5,11771.3
2.82e-05,11865.0,11770.8
2.821e-05,11864.5,11770.3
2.822e-05,11863.9,11769.8
2.823e-05,11863.4,11769.3
2.824e-05,11862.9,11768.8
2.825e-05,11862.4,11768.3
2.826e-05,11861.9,11767.8
2.827e-05,11861.3,11767.3
2.828e-05,11860.8,11766.7
2.829e-05,11860.3,11766.2
2.83e-05,11859.8,11765.7
2.831e-05,11859.2,11765.2
2.832e-05,11858.7,11764.7
2.833e-05,11858.2,11764.2
2.834e-05,11857.7,11763.7
2.835e-05,11857.2,11763.2
2.836e-05,11856.6,11762.7
2.837e-05,11856.1,11762.2
2.838e-05,11855.6,11761.7
2.839e-05,11855.1,11761.2
2.84e-05,11854.6,11760.7
2.841e-05,11854.0,11760.2
2.842e-05,11853.5,11759.7
2.843e-05,11853.0,11759.2
2.844e-05,11852.5,11758.7
2.845e-05,11852.0,11758.2
2.846e-05,11851.5,11757.7
2.847e-05,11850.9,11757.2
2.848e-05,11850.4,11756.7
2.849e-05,11849.9,11756.2
2.85e-05,11849.4,11755.7
2.851e-05,11848.9,11755.2
2.852e-05,11848.4,11754.7
2.853e-05,11847.8,11754.2
2.854e-05,11847.3,11753.7
2.855e-05,11846.8,11753.2
2.856e-05,11846.3,11752.7
2.857e-05,11845.8,11752.2
2.858e-05,11845.3,11751.8
2.859e-05,11844.7,11751.3
2.86e-05,11844.2,11750.8
2.861e-05,11843.7,11750.3
2.862e-05,11843.2,11749.8
2.863e-05,11842.7,11749.3
2.864e-05,11842.2,11748.8
2.865e-05,11841.7,11748.3
2.866e-05,11841.2,11747.8
2.867e-05,11840.6,11747.3
2.868e-05,11840.1,11746.8
2.869e-05,11839.6,11746.3
2.87e-05,11839.1,11745.8
2.871e-05,11838.6,11745.3
2.872e-05,11838.1,11744.8
2.873e-05,11837.6,11744.3
2.874e-05,11837.1,11743.8
2.875e-05,11836.5,11743.3
2.876e-05,11836.0,11742.8
2.877e-05,11835.5,11742.4
2.878e-05,11835.0,11741.9
2.879e-05,11834.5,11741.4
2.88e-05,11834.0,11740.9
2.881e-05,11833.5,11740.4
2.882e-05,11833.0,11739.9
2.883e-05,11832.5,11739.4
2.884e-05,11832.0,11738.9
2.885e-05,11831.4,11738.4
2.886e-05,11830.9,11737.9
2.887e-05,11830.4,11737.4
2.888e-05,11829.9,11737.0
2.889e-05,11829.4,11736.5
2.89e-05,11828.9,11736.0
2.891e-05,11828.4,11735.5
2.892e-05,11827.9,11735.0
2.893e-05,11827.4,11734.5
2.894e-05,11826.9,11734.0
2.895e-05,11826.4,11733.5
2.896e-05,11825.9,11733.0
2.897e-05,11825.4,11732.5
2.898e-05,11824.8,11732.1
2.899e-05,11824.3,11731.6
2.9e-05,11823.8,11731.1
2.901e-05,11823.3,11730.6
2.902e-05,11822.8,11730.1
2.903e-05,11822.3,11729.6
2.904e-05,11821.8,11729.1
2.905e-05,11821.3,11728.7
2.906e-05,11820.8,11728.2
2.907e-05,11820.3,11727.7
2.908e-05,11819.8,11727.2
2.909e-05,11819.3,11726.7
2.91e-05,11818.8,11726.2
2.911e-05,11818.3,11725.7
2.912e-05,11817.8,11725.3
2.913e-05,11817.3,11724.8
2.914e-05,11816.8,11724.3
2.915e-05,11816.3,11723.8
2.916e-05,11815.8,11723.3
2.917e-05,11815.3,11722.8
2.918e-05,11814.8,11722.3
2.919e-05,11814.3,11721.9
2.92e-05,11813.8,11721.4
2.921e-05,11813.3,11720.9
2.922e-05,11812.8,11720.4
2.923e-05,11812.3,11719.9
2.924e-05,11811.8,11719.4
2.925e-05,11811.3,11719.0
2.926e-05,11810.8,11718.5
2.927e-05,11810.3,11718.0
2.928e-05,11809.8,11717.5
2.929e-05,11809.3,11717.0
2.93e-05,11808.8,11716.6
2.931e-05,11808.3,11716.1
2.932e-05,11807.8,11715.6
2.933e-05,11807.3,11715.1
2.934e-05,11806.8,11714.6
2.935e-05,11806.3,11714.2
2.936e-05,11805.8,11713.7
2.937e-05,11805.3,11713.2
2.938e-05,11804.8,11712.7
2.939e-05,11804.3,11712.2
2.94e-05,11803.8,11711.8
2.941e-05,11803.3,11711.3
2.942e-05,11802.8,11710.8
2.943e-05,11802.3,11710.3
2.944e-05,11801.8,11709.8
2.945e-05,11801.3,11709.4
2.946e-05,11800.8,11708.9
2.947e-05,11800.3,11708.4
2.948e-05,11799.8,11707.9
2.949e-05,11799.3,11707.4
2.95e-05,11798.8,11707.0
2.951e-05,11798.3,11706.5
2.952e-05,11797.9,11706.0
2.953e-05,11797.4,11705.5
2.954e-05,11796.9,11705.1
2.955e-05,11796.4,11704.6
2.956e-05,11795.9,11704.1
2.957e-05,11795.4,11703.6
2.958e-05,11794.9,11703.2
2.959e-05,11794.4,11702.7
2.96e-05,11793.9,11702.2
2.961e-05,11793.4,11701.7
2.962e-05,11792.9,11701.3
2.963e-05,11792.4,11700.8
2.964e-05,11791.9,11700.3
2.965e-05,11791.4,11699.8
2.966e-05,11791.0,11699.4
2.967e-05,11790.5,11698.9
2.968e-05,11790.0,11698.4
2.969e-05,11789.5,11697.9
2.97e-05,11789.0,11697.5
2.971e-05,11788.5,11697.0
2.972e-05,11788.0,11696.5
2.973e-05,11787.5,11696.1
2.974e-05,11787.0,11695.6
2.975e-05,11786.5,11695.1
2.976e-05,11786.1,11694.6
2.977e-05,11785.6,11694.2
2.978e-05,11785.1,11693.7
2.979e-05,11784.6,11693.2
2.98e-05,11784.1,11692.7
2.981e-05,11783.6,11692.3
2.982e-05,11783.1,11691.8
2.983e-05,11782.6,11691.3
2.984e-05,11782.1,11690.9
2.985e-05,11781.7,11690.4
2.986e-05,11781.2,11689.9
2.987e-05,11780.7,11689.5
2.988e-05,11780.2,11689.0
2.989e-05,11779.7,11688.5
2.99e-05,11779.2,11688.0
2.991e-05,11778.7,11687.6
2.992e-05,11778.3,11687.1
2.993e-05,11777.8,11686.6
2.994e-05,11777.3,11686.2
2.995e-05,11776.8,11685.7
2.996e-05,11776.3,11685.2
2.997e-05,11775.8,11684.8
2.998e-05,11775.3,11684.3
2.999e-05,11774.9,11683.8
3e-05,11774.4,11683.4
3.001e-05,11773.9,11682.9
3.002e-05,11773.4,11682.4
3.003e-05,11772.9,11682.0
3.004e-05,11772.4,11681.5
3.005e-05,11772.0,11681.0
3.006e-05,11771.5,11680.6
3.007e-05,11771.0,11680.1
3.008e-05,11770.5,11679.6
3.009e-05,11770.0,11679.2
3.01e-05,11769.5,11678.7
3.011e-05,11769.1,11678.2
3.012e-05,11768.6,11677.8
3.013e-05,11768.1,11677.3
3.014e-05,11767.6,11676.8
3.015e-05,11767.1,11676.4
3.016e-05,11766.7,11675.9
3.017e-05,11766.2,11675.5
3.018e-05,11765.7,11675.0
3.019e-05,11765.2,11674.5
3.02e-05,11764.7,11674.1
3.021e-05,11764.3,11673.6
3.022e-05,11763.8,11673.1
3.023e-05,11763.3,11672.7
3.024e-05,11762.8,11672.2
3.025e-05,11762.3,11671.8
3.026e-05,11761.9,11671.3
3.027e-05,11761.4,11670.8
3.028e-05,11760.9,11670.4
3.029e-05,11760.4,11669.9
3.03e-05,11759.9,11669.4
3.031e-05,11759.5,11669.0
3.032e-05,11759.0,11668.5
3.033e-05,11758.5,11668.1
3.034e-05,11758.0,11667.6
3.035e-05,11757.6,11667.1
3.036e-05,11757.1,11666.7
3.037e-05,11756.6,11666.2
3.038e-05,11756.1,11665.8
3.039e-05,11755.6,11665.3
3.04e-05,11755.2,11664.8
3.041e-05,11754.7,11664.4
3.042e-05,11754.2,11663.9
3.043e-05,11753.7,11663.5
3.044e-05,11753.3,11663.0
3.045e-05,11752.8,11662.5
3.046e-05,11752.3,11662.1
3.047e-05,11751.8,11661.6
3.048e-05,11751.4,11661.2
3.049e-05,11750.9,11660.7
3.05e-05,11750.4,11660.3
3.051e-05,11749.9,11659.8
3.052e-05,11749.5,11659.3
3.053e-05,11749.0,11658.9
3.054e-05,11748.5,11658.4
3.055e-05,11748.0,11658.0
3.056e-05,11747.6,11657.5
3.057e-05,11747.1,11657.1
3.058e-05,11746.6,11656.6
3.059e-05,11746.2,11656.1
3.06e-05,11745.7,11655.7
3.061e-05,11745.2,11655.2
3.062e-05,11744.7,11654.8
3.063e-05,11744.3,11654.3
3.064e-05,11743.8,11653.9
3.065e-05,11743.3,11653.4
3.066e-05,11742.9,11653.0
3.067e-05,11742.4,11652.5
3.068e-05,11741.9,11652.1
3.069e-05,11741.4,11651.6
3.07e-05,11741.0,11651.1
3.071e-05,11740.5,11650.7
3.072e-05,11740.0,11650.2
3.073e-05,11739.6,11649.8
3.074e-05,11739.1,11649.3
3.075e-05,11738.6,11648.9
3.076e-05,11738.2,11648.4
3.077e-05,11737.7,11648.0
3.078e-05,11737.2,11647.5
3.079e-05,11736.7,11647.1
3.08e-05,11736.3,11646.6
3.081e-05,11735.8,11646.2
3.082e-05,11735.3,11645.7
3.083e-05,11734.9,11645.3
3.084e-05,11734.4,11644.8
3.085e-05,11733.9,11644.4
3.086e-05,11733.5,11643.9
3.087e-05,11733.0,11643.5
3.088e-05,11732.5,11643.0
3.089e-05,11732.1,11642.6
3.09e-05,11731.6,11642.1
3.091e-05,11731.1,11641.7
3.092e-05,11730.7,11641.2
3.093e-05,11730.2,11640.8
3.094e-05,11729.7,11640.3
3.095e-05,11729.3,11639.9
3.096e-05,11728.8,11639.4
3.097e-05,11728.3,11639.0
3.098e-05,11727.9,11638.5
3.099e-05,11727.4,11638.1
3.1e-05,11727.0,11637.6
3.101e-05,11726.5,11637.2
3.102e-05,11726.0,11636.7
3.103e-05,11725.6,11636.3
3.104e-05,11725.1,11635.8
3.105e-05,11724.6,11635.4
3.106e-05,11724.2,11634.9
3.107e-05,11723.7,11634.5
3.108e-05,11723.2,11634.0
3.109e-05,11722.8,11633.6
3.11e-05,11722.3,11633.1
3.111e-05,11721.9,11632.7
3.112e-05,11721.4,11632.2
3.113e-05,11720.9,11631.8
3.114e-05,11720.5,11631.4
3.115e-05,11720.0,11630.9
3.116e-05,11719.5,11630.5
3.117e-05,11719.1,11630.0
3.118e-05,11718.6,11629.6
3.119e-05,11718.2,11629.1
3.12e-05,11717.7,11628.7
3.121e-05,11717.2,11628.2
3.122e-05,11716.8,11627.8
3.123e-05,11716.3,11627.4
3.124e-05,11715.9,11626.9
3.125e-05,11715.4,11626.5
3.126e-05,11714.9,11626.0
3.127e-05,11714.5,11625.6
3.128e-05,11714.0,11625.1
3.129e-05,11713.6,11624.7
3.13e-05,11713.1,11624.2
3.131e-05,11712.6,11623.8
3.132e-05,11712.2,11623.4
3.133e-05,11711.7,11622.9
3.134e-05,11711.3,11622.5
3.135e-05,11710.8,11622.0
3.136e-05,11710.4,11621.6
3.137e-05,11709.9,11621.2
3.138e-05,11709.4,11620.7
3.139e-05,11709.0,11620.3
3.14e-05,11708.5,11619.8
3.141e-05,11708.1,11619.4
3.142e-05,11707.6,11618.9
3.143e-05,11707.2,11618.5
3.144e-05,11706.7,11618.1
3.145e-05,11706.2,11617.6
3.146e-05,11705.8,11617.2
3.147e-05,11705.3,11616.7
3.148e-05,11704.9,11616.3
3.149e-05,11704.4,11615.9
3.15e-05,11704.0,11615.4
3.151e-05,11703.5,11615.0
3.152e-05,11703.1,11614.6
3.153e-05,11702.6,11614.1
3.154e-05,11702.1,11613.7
3.155e-05,11701.7,11613.2
3.156e-05,11701.2,11612.8
3.157e-05,11700.8,11612.4
3.158e-05,11700.3,11611.9
3.159e-05,11699.9,11611.5
3.16e-05,11699.4,11611.0
3.161e-05,11699.0,11610.6
3.162e-05,11698.5,11610.2
3.163e-05,11698.1,11609.7
3.164e-05,11697.6,11609.3
3.165e-05,11697.2,11608.9
3.166e-05,11696.7,11608.4
3.167e-05,11696.3,11608.0
3.168e-05,11695.8,11607.6
3.169e-05,11695.4,11607.1
3.17e-05,11694.9,11606.7
3.171e-05,11694.4,11606.2
3.172e-05,11694.0,11605.8
3.173e-05,11693.5,11605.4
3.174e-05,11693.1,11604.9
3.175e-05,11692.6,11604.5
3.176e-05,11692.2,11604.1
3.177e-05,11691.7,11603.6
3.178e-05,11691.3,11603.2
3.179e-05,11690.8,11602.8
3.18e-05,11690.4,11602.3
3.181e-05,11689.9,11601.9
3.182e-05,11689.5,11601.5
3.183e-05,11689.0,11601.0
3.184e-05,11688.6,11600.6
3.185e-05,11688.1,11600.2
3.186e-05,11687.7,11599.7
3.187e-05,11687.2,11599.3
3.188e-05,11686.8,11598.9
3.189e-05,11686.4,11598.4
3.19e-05,11685.9,11598.0
3.191e-05,11685.5,11597.6
3.192e-05,11685.0,11597.1
3.193e-05,11684.6,11596.7
3.194e-05,11684.1,11596.3
3.195e-05,11683.7,11595.8
3.196e-05,11683.2,11595.4
3.197e-05,11682.8,11595.0
3.198e-05,11682.3,11594.5
3.199e-05,11681.9,11594.1
3.2e-05,11681.4,11593.7
3.201e-05,11681.0,11593.3
3.202e-05,11680.5,11592.8
3.203e-05,11680.1,11592.4
3.204e-05,11679.7,11592.0
3.205e-05,11679.2,11591.5
3.206e-05,11678.8,11591.1
3.207e-05,11678.3,11590.7
3.208e-05,11677.9,11590.2
3.209e-05,11677.4,11589.8
3.21e-05,11677.0,11589.4
3.211e-05,11676.5,11589.0
3.212e-05,11676.1,11588.5
3.213e-05,11675.6,11588.1
3.214e-05,11675.2,11587.7
3.215e-05,11674.8,11587.2
3.216e-05,11674.3,11586.8
3.217e-05,11673.9,11586.4
3.218e-05,11673.4,11586.0
3.219e-05,11673.0,11585.5
3.22e-05,11672.5,11585.1
3.221e-05,11672.1,11584.7
3.222e-05,11671.7,11584.3
3.223e-05,11671.2,11583.8
3.224e-05,11670.8,11583.4
3.225e-05,11670.3,11583.0
3.226e-05,11669.9,11582.5
3.227e-05,11669.5,11582.1
3.228e-05,11669.0,11581.7
3.229e-05,11668.6,11581.3
3.23e-05,11668.1,11580.8
3.231e-05,11667.7,11580.4
3.232e-05,11667.2,11580.0
3.233e-05,11666.8,11579.6
3.234e-05,11666.4,11579.1
3.235e-05,11665.9,11578.7
3.236e-05,11665.5,11578.3
3.237e-05,11665.0,11577.9
3.238e-05,11664.6,11577.4
3.239e-05,11664.2,11577.0
3.24e-05,11663.7,11576.6
3.241e-05,11663.3,11576.2
3.242e-05,11662.8,11575.7
3.243e-05,11662.4,11575.3
3.244e-05,11662.0,11574.9
3.245e-05,11661.5,11574.5
3.246e-05,11661.1,11574.1
3.247e-05,11660.7,11573.6
3.248e-05,11660.2,11573.2
3.249e-05,11659.8,11572.8
3.25e-05,11659.3,11572.4
3.251e-05,11658.9,11571.9
3.252e-05,11658.5,11571.5
3.253e-05,11658.0,11571.1
3.254e-05,11657.6,11570.7
3.255e-05,11657.2,11570.3
3.256e-05,11656.7,11569.8
3.257e-05,11656.3,11569.4
3.258e-05,11655.8,11569.0
3.259e-05,11655.4,11568.6
3.26e-05,11655.0,11568.1
3.261e-05,11654.5,11567.7
3.262e-05,11654.1,11567.3
3.263e-05,11653.7,11566.9
3.264e-05,11653.2,11566.5
3.265e-05,11652.8,11566.0
3.266e-05,11652.4,11565.6
3.267e-05,11651.9,11565.2
3.268e-05,11651.5,11564.8
3.269e-05,11651.1,11564.4
3.27e-05,11650.6,11564.0
3.271e-05,11650.2,11563.5
3.272e-05,11649.8,11563.1
3.273e-05,11649.3,11562.7
3.274e-05,11648.9,11562.3
3.275e-05,11648.5,11561.9
3.276e-05,11648.0,11561.4
3.277e-05,11647.6,11561.0
3.278e-05,11647.2,11560.6
3.279e-05,11646.7,11560.2
3.28e-05,11646.3,11559.8
3.281e-05,11645.9,11559.4
3.282e-05,11645.4,11558.9
3.283e-05,11645.0,11558.5
3.284e-05,11644.6,11558.1
3.285e-05,11644.1,11557.7
3.286e-05,11643.7,11557.3
3.287e-05,11643.3,11556.9
3.288e-05,11642.8,11556.4
3.289e-05,11642.4,11556.0
3.29e-05,11642.0,11555.6
3.291e-05,11641.5,11555.2
3.292e-05,11641.1,11554.8
3.293e-05,11640.7,11554.4
3.294e-05,11640.3,11553.9
3.295e-05,11639.8,11553.5
3.296e-05,11639.4,11553.1
3.297e-05,11639.0,11552.7
3.298e-05,11638.5,11552.3
3.299e-05,11638.1,11551.9
3.3e-05,11637.7,11551.5
3.301e-05,11637.3,11551.0
3.302e-05,11636.8,11550.6
3.303e-05,11636.4,11550.2
3.304e-05,11636.0,11549.8
3.305e-05,11635.5,11549.4
3.306e-05,11635.1,11549.0
3.307e-05,11634.7,11548.6
3.308e-05,11634.3,11548.1
3.309e-05,11633.8,11547.7
3.31e-05,11633.4,11547.3
3.311e-05,11633.0,11546.9
3.312e-05,11632.5,11546.5
3.313e-05,11632.1,11546.1
3.314e-05,11631.7,11545.7
3.315e-05,11631.3,11545.3
3.316e-05,11630.8,11544.8
3.317e-05,11630.4,11544.4
3.318e-05,11630.0,11544.0
3.319e-05,11629.6,11543.6
3.32e-05,11629.1,11543.2
3.321e-05,11628.7,11542.8
3.322e-05,11628.3,11542.4
3.323e-05,11627.9,11542.0
3.324e-05,11627.4,11541.6
3.325e-05,11627.0,11541.1
3.326e-05,11626.6,11540.7
3.327e-05,11626.2,11540.3
3.328e-05,11625.7,11539.9
3.329e-05,11625.3,11539.5
3.33e-05,11624.9,11539.1
3.331e-05,11624.5,11538.7
3.332e-05,11624.0,11538.3
3.333e-05,11623.6,11537.9
3.334e-05,11623.2,11537.5
3.335e-05,11622.8,11537.0
3.336e-05,11622.3,11536.6
3.337e-05,11621.9,11536.2
3.338e-05,11621.5,11535.8
3.339e-05,11621.1,11535.4
3.34e-05,11620.6,11535.0
3.341e-05,11620.2,11534.6
3.342e-05,11619.8,11534.2
3.343e-05,11619.4,11533.8
3.344e-05,11619.0,11533.4
3.345e-05,11618.5,11533.0
3.346e-05,11618.1,11532.6
3.347e-05,11617.7,11532.2
3.348e-05,11617.3,11531.7
3.349e-05,11616.8,11531.3
3.35e-05,11616.4,11530.9
3.351e-05,11616.0,11530.5
3.352e-05,11615.6,11530.1
3.353e-05,11615.2,11529.7
3.354e-05,11614.7,11529.3
3.355e-05,11614.3,11528.9
3.356e-05,11613.9,11528.5
3.357e-05,11613.5,11528.1
3.358e-05,11613.1,11527.7
3.359e-05,11612.6,11527.3
3.36e-05,11612.2,11526.9
3.361e-05,11611.8,11526.5
3.362e-05,11611.4,11526.1
3.363e-05,11611.0,11525.7
3.364e-05,11610.5,11525.3
3.365e-05,11610.1,11524.9
3.366e-05,11609.7,11524.4
3.367e-05,11609.3,11524.0
3.368e-05,11608.9,11523.6
3.369e-05,11608.5,11523.2
3.37e-05,11608.0,11522.8
3.371e-05,11607.6,11522.4
3.372e-05,11607.2,11522.0
3.373e-05,11606.8,11521.6
3.374e-05,11606.4,11521.2
3.375e-05,11605.9,11520.8
3.376e-05,11605.5,11520.4
3.377e-05,11605.1,11520.0
3.378e-05,11604.7,11519.6
3.379e-05,11604.3,11519.2
3.38e-05,11603.9,11518.8
3.381e-05,11603.4,11518.4
3.382e-05,11603.0,11518.0
3.383e-05,11602.6,11517.6
3.384e-05,11602.2,11517.2
3.385e-05,11601.8,11516.8
3.386e-05,11601.4,11516.4
3.387e-05,11601.0,11516.0
3.388e-05,11600.5,11515.6
3.389e-05,11600.1,11515.2
3.39e-05,11599.7,11514.8
3.391e-05,11599.3,11514.4
3.392e-05,11598.9,11514.0
3.393e-05,11598.5,11513.6
3.394e-05,11598.1,11513.2
3.395e-05,11597.6,11512.8
3.396e-05,11597.2,11512.4
3.397e-05,11596.8,11512.0
3.398e-05,11596.4,11511.6
3.399e-05,11596.0,11511.2
3.4e-05,11595.6,11510.8
3.401e-05,11595.2,11510.4
3.402e-05,11594.7,11510.0
3.403e-05,11594.3,11509.6
3.404e-05,11593.9,11509.2
3.405e-05,11593.5,11508.8
3.406e-05,11593.1,11508.4
3.407e-05,11592.7,11508.0
3.408e-05,11592.3,11507.6
3.409e-05,11591.9,11507.2
3.41e-05,11591.4,11506.8
3.411e-05,11591.0,11506.4
3.412e-05,11590.6,11506.0
3.413e-05,11590.2,11505.6
3.414e-05,11589.8,11505.2
3.415e-05,11589.4,11504.8
3.416e-05,11589.0,11504.4
3.417e-05,11588.6,11504.0
3.418e-05,11588.2,11503.6
3.419e-05,11587.7,11503.2
3.42e-05,11587.3,11502.8
3.421e-05,11586.9,11502.5
3.422e-05,11586.5,11502.1
3.423e-05,11586.1,11501.7
3.424e-05,11585.7,11501.3
3.425e-05,11585.3,11500.9
3.426e-05,11584.9,11500.5
3.427e-05,11584.5,11500.1
3.428e-05,11584.1,11499.7
3.429e-05,11583.6,11499.3
3.43e-05,11583.2,11498.9
3.431e-05,11582.8,11498.5
3.432e-05,11582.4,11498.1
3.433e-05,11582.0,11497.7
3.434e-05,11581.6,11497.3
3.435e-05,11581.2,11496.9
3.436e-05,11580.8,11496.5
3.437e-05,11580.4,11496.1
3.438e-05,11580.0,11495.7
3.439e-05,11579.6,11495.3
3.44e-05,11579.2,11495.0
3.441e-05,11578.8,11494.6
3.442e-05,11578.3,11494.2
3.443e-05,11577.9,11493.8
3.444e-05,11577.5,11493.4
3.445e-05,11577.1,11493.0
3.446e-05,11576.7,11492.6
3.447e-05,11576.3,11492.2
3.448e-05,11575.9,11491.8
3.449e-05,11575.5,11491.4
3.45e-05,11575.1,11491.0
3.451e-05,11574.7,11490.6
3.452e-05,11574.3,11490.2
3.453e-05,11573.9,11489.9
3.454e-05,11573.5,11489.5
3.455e-05,11573.1,11489.1
3.456e-05,11572.7,11488.7
3.457e-05,11572.3,11488.3
3.458e-05,11571.9,11487.9
3.459e-05,11571.5,11487.5
3.46e-05,11571.0,11487.1
3.461e-05,11570.6,11486.7
3.462e-05,11570.2,11486.3
3.463e-05,11569.8,11486.0
3.464e-05,11569.4,11485.6
3.465e-05,11569.0,11485.2
3.466e-05,11568.6,11484.8
3.467e-05,11568.2,11484.4
3.468e-05,11567.8,11484.0
3.469e-05,11567.4,11483.6
3.47e-05,11567.0,11483.2
3.471e-05,11566.6,11482.8
3.472e-05,11566.2,11482.4
3.473e-05,11565.8,11482.1
3.474e-05,11565.4,11481.7
3.475e-05,11565.0,11481.3
3.476e-05,11564.6,11480.9
3.477e-05,11564.2,11480.5
3.478e-05,11563.8,11480.1
3.479e-05,11563.4,11479.7
3.48e-05,11563.0,11479.3
3.481e-05,11562.6,11479.0
3.482e-05,11562.2,11478.6
3.483e-05,11561.8,11478.2
3.484e-05,11561.4,11477.8
3.485e-05,11561.0,11477.4
3.486e-05,11560.6,11477.0
3.487e-05,11560.2,11476.6
3.488e-05,11559.8,11476.2
3.489e-05,11559.4,11475.9
3.49e-05,11559.0,11475.5
3.491e-05,11558.6,11475.1
3.492e-05,11558.2,11474.7
3.493e-05,11557.8,11474.3
3.494e-05,11557.4,11473.9
3.495e-05,11557.0,11473.5
3.496e-05,11556.6,11473.2
3.497e-05,11556.2,11472.8
3.498e-05,11555.8,11472.4
3.499e-05,11555.4,11472.0
3.5e-05,11555.0,11471.6
3.501e-05,11554.6,11471.2
3.502e-05,11554.2,11470.9
3.503e-05,11553.8,11470.5
3.504e-05,11553.4,11470.1
3.505e-05,11553.0,11469.7
3.506e-05,11552.6,11469.3
3.507e-05,11552.2,11468.9
3.508e-05,11551.8,11468.5
3.509e-05,11551.4,11468.2
3.51e-05,11551.0,11467.8
3.511e-05,11550.6,11467.4
3.512e-05,11550.2,11467.0
3.513e-05,11549.8,11466.6
3.514e-05,11549.4,11466.2
3.515e-05,11549.0,11465.9
3.516e-05,11548.6,11465.5
3.517e-05,11548.2,11465.1
3.518e-05,11547.8,11464.7
3.519e-05,11547.5,11464.3
3.52e-05,11547.1,11464.0
3.521e-05,11546.7,11463.6
3.522e-05,11546.3,11463.2
3.523e-05,11545.9,11462.8
3.524e-05,11545.5,11462.4
3.525e-05,11545.1,11462.0
3.526e-05,11544.7,11461.7
3.527e-05,11544.3,11461.3
3.528e-05,11543.9,11460.9
3.529e-05,11543.5,11460.5
3.53e-05,11543.1,11460.1
3.531e-05,11542.7,11459.8
3.532e-05,11542.3,11459.4
3.533e-05,11541.9,11459.0
3.534e-05,11541.5,11458.6
3.535e-05,11541.1,11458.2
3.536e-05,11540.7,11457.9
3.537e-05,11540.4,11457.5
3.538e-05,11540.0,11457.1
3.539e-05,11539.6,11456.7
3.54e-05,11539.2,11456.3
3.541e-05,11538.8,11456.0
3.542e-05,11538.4,11455.6
3.543e-05,11538.0,11455.2
3.544e-05,11537.6,11454.8
3.545e-05,11537.2,11454.4
3.546e-05,11536.8,11454.1
3.547e-05,11536.4,11453.7
3.548e-05,11536.0,11453.3
3.549e-05,11535.6,11452.9
3.55e-05,11535.3,11452.6
3.551e-05,11534.9,11452.2
3.552e-05,11534.5,11451.8
3.553e-05,11534.1,11451.4
3.554e-05,11533.7,11451.0
3.555e-05,11533.3,11450.7
3.556e-05,11532.9,11450.3
3.557e-05,11532.5,11449.9
3.558e-05,11532.1,11449.5
3.559e-05,11531.7,11449.2
3.56e-05,11531.3,11448.8
3.561e-05,11531.0,11448.4
3.562e-05,11530.6,11448.0
3.563e-05,11530.2,11447.7
3.564e-05,11529.8,11447.3
